designation,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_pseudo_colour,astrometric_pseudo_colour_error,phot_g_mean_mag,radial_velocity,radial_velocity_error,l,b,ecl_lon,ecl_lat
Gaia DR2 6253622741191262720,2015.5,232.1434169273651,0.7064557374764645,-20.756748882103587,0.4852133625254212,0.22273128232380593,0.8929137147324211,-11.625308541777413,2.032222894180314,3.713366603331741,1.559962422156441,1.54654162719828,0.15982835946839816,20.15518,,,345.4621458506302,28.852304936238767,234.96063606327277,-1.8037956103780215
Gaia DR2 5875983790321655808,2015.5,231.91559291336713,0.02103515681663171,-59.83372334731667,0.017551354623554363,0.49813418597672277,0.025565648319922016,-0.8365556979597958,0.03555480113180373,-1.3495017760617718,0.03673264648767027,1.6201423634238492,0.004684779703845685,14.629067,,,321.41183990685585,-2.690673816487376,246.32054309862386,-39.48648705018284
Gaia DR2 5875989326567186560,2015.5,231.70966323983276,0.681068108252461,-59.67992637236973,0.6567794800924633,1.04243927967104,0.8192033047796107,-11.349360559575558,1.1048964129664656,-5.19309793507969,1.7696582460516437,1.3690587412655926,0.16639366208906023,20.567812,,,321.4120563600598,-2.5051707189023307,246.12985214926715,-39.37371638503442
Gaia DR2 5875980972843720320,2015.5,232.2521699488638,0.1833688614777073,-59.66227662498262,0.1721086509594352,0.783494490082902,0.25630765039689546,-1.7902370935236218,0.34000789595814057,-3.2649994641615256,0.44498583602463143,1.3075160720633217,0.04248394894369283,18.873074,,,321.64878454311867,-2.6445633569918816,246.45851703065796,-39.2702161499956
Gaia DR2 5875984825437058432,2015.5,231.7926559653766,6.244590795811925,-59.78999925455437,3.159491120841177,,,,,,,,,20.736778,,,321.3851346410073,-2.619810668704827,246.22659263577788,-39.46471351499032
Gaia DR2 5875975376573788160,2015.5,232.42323110782314,0.15476165191849797,-59.787629762612866,0.13146223489941047,0.4100940583127346,0.21961132884924522,-5.534043294929305,0.25838842994575184,-2.2693986671103716,0.30719099474365197,1.3909307960304564,0.03678455143167393,18.493883,,,321.64884354215604,-2.7967173554404705,246.61524460217368,-39.362130818496034
Gaia DR2 5875984481843537792,2015.5,231.9083765634125,0.5498005513793053,-59.78544545206879,0.4646956137035395,-0.25611755559666666,0.6577499518994634,-4.863228756171674,0.9664235365962779,-2.473385521086079,1.2221799612482411,1.3726456340528446,0.13104315297598657,20.347223,,,321.4359626746425,-2.6486824030642877,246.2962105761316,-39.44186599183358
Gaia DR2 5875981458180445696,2015.5,232.41889674366618,0.5187912650821123,-59.66455051679442,0.5042244109852564,0.17716592144849883,0.9471314609883751,-3.999707801327411,1.2022973315519838,-7.322821666222468,2.3583475548196997,1.3004053720638304,0.13791130825543382,20.278904,,,321.7169689760969,-2.6941364131532257,246.56269782906466,-39.24594130072501
Gaia DR2 5875989360926921984,2015.5,231.67275359476685,1.145369684419688,-59.6782869791895,0.830463569564703,-0.18296818783488863,1.1605146630548209,-8.832416095905558,2.160401576899286,-8.217563553279687,2.540386481409326,1.1366826239419798,0.23276321644995313,20.681057,,,321.3975027090224,-2.4934024996254136,246.10632947117645,-39.378106610775596
Gaia DR2 5875992453306387712,2015.5,232.13294080592752,1.6302661222443444,-59.65872188576079,0.7798463570254547,,,,,,,,,20.7338,,,321.6010376473969,-2.6076208598946127,246.38322923891133,-39.28581374580555
Gaia DR2 5875994274373435520,2015.5,232.14669541733437,1.0449825431604929,-59.5400044970989,0.6550932614452001,0.6045252704684576,1.5695244119565472,-3.0933828621561696,1.9423379785354877,4.6968724290416715,3.482200801869548,1.3370165868532102,0.18002086148261642,20.531248,,,321.67381789762146,-2.5135152046141704,246.34345689626528,-39.17095261946892
Gaia DR2 5875984687999415808,2015.5,231.923997767059,0.38366458379909424,-59.7533277750324,0.31681094172940033,-0.9473272561976758,0.44608512202511535,-0.8879532583413072,0.6341832308388468,0.9660608484230885,0.7629034849332039,1.298309639696595,0.08416625809611605,19.782288,,,321.4605272987347,-2.6265180095063965,246.29265845152955,-39.40891338147644
Gaia DR2 5875984894221905792,2015.5,231.83865150252177,0.0790771712267959,-59.77913987737895,0.07027492043651505,1.0486720017898168,0.10318933102576688,-3.500469641946909,0.1398430650125396,-9.404487767242921,0.16033172960302186,1.4050177309977245,0.01840749065217323,17.598011,,,321.41041909611766,-2.6237807005394775,246.25053156224374,-39.447047608152474
Gaia DR2 5875981423818999424,2015.5,232.24255027784977,1.1754862213154584,-59.59138093558242,0.9920761819863869,1.3265850364897576,1.8823986111487745,-3.256810757980102,2.5779212031356735,-5.44303009016031,3.134103666241979,1.2267005721643407,0.2888296037585573,20.81019,,,321.6848905787257,-2.5833349079361643,246.42377427012855,-39.20444577891201
Gaia DR2 5875997229369088128,2015.5,231.94069298741627,0.0359792023227339,-59.52441477980799,0.02971146575048139,0.17370856271796822,0.04556313105989253,-6.995395987296234,0.06441643352781316,-4.322544340064511,0.06973620593635943,1.3700866598473047,0.007721893169948626,15.808259,,,321.59618100014484,-2.4418387389102887,246.20924587527634,-39.1891275265081
Gaia DR2 5875979362237520512,2015.5,232.288478322213,0.3866934649784197,-59.74617873346553,0.36700416082602844,1.2456379174889247,0.5556760791252277,-5.000791552356386,0.7158149738953266,-7.398494593729781,0.9622084238479761,1.360399563518963,0.09844534667112002,20.05839,,,321.6163938585868,-2.7241133014088628,246.5150987691528,-39.34409642966309
Gaia DR2 5303553847646009472,2015.5,137.29518639965013,0.47388663037635564,-58.79322206143749,0.5464861468017013,0.6548555178244339,0.5567221237454592,-3.9469006210802973,1.0745811729925658,2.4611638127231386,1.1212047483605456,1.436060278740292,0.15547158203327027,20.18375,,,277.4042744982101,-7.425974975902468,182.6783494073883,-67.59401629594458
Gaia DR2 5303537599799286272,2015.5,134.77874989275102,0.04783014720775233,-57.77233738206908,0.05592780510032075,0.08178154220882704,0.05710358068592956,-2.7660427053155647,0.12308917805838333,2.6280888698017675,0.11281916782953412,1.5526430953975376,0.013195455018047158,16.547895,,,275.7499646579601,-7.746571248977555,178.3512474407489,-67.92709958610651
Gaia DR2 5303532789436185728,2015.5,135.31732126010172,0.09834735328209893,-57.64360895803958,0.08666815206271807,0.18226080663868285,0.09862574725253491,-2.7493180289275507,0.20450904049973917,4.571242242944652,0.1650366765688653,1.5471608959206193,0.02618058541995561,17.694925,,,275.83998254314685,-7.44425771909694,178.60596387931943,-67.62697503899783
Gaia DR2 5303540962748487552,2015.5,134.75739685464185,0.20468613672279398,-57.71728163354329,0.30528976268395497,0.3040623636988867,0.24159932890726457,-4.058506450014737,0.47440066145880355,5.459866421589953,0.6600753705265846,1.5494848608513316,0.052791601704693276,18.906254,,,275.7001612678965,-7.7196354969429954,178.22194834027349,-67.89886372580622
Gaia DR2 5303545262021016192,2015.5,135.07226788355766,0.38841616213310076,-57.63569737800553,0.37980059320566206,0.6690923951452814,0.40474389345583794,-4.782867994778232,0.8927209147861184,5.669110152781556,0.7817669692184827,1.4357781722603187,0.11039778615739838,19.89048,,,275.7477119832036,-7.538582467009486,178.3593749828359,-67.71912144660851
Gaia DR2 5303540790949646720,2015.5,134.7122095828183,0.09338856412304346,-57.75412724268377,0.10420599063554085,0.17894242108358727,0.10405190348630193,-2.7836735405412742,0.22588338572286823,3.89218956205761,0.2181685737548763,1.6087188551158893,0.02297602433615305,17.690126,,,275.7127791441275,-7.7618628918006705,178.2521311981112,-67.94141664225778
Gaia DR2 5303556463283022464,2015.5,137.0727570620649,4.506789813038089,-58.7637484467308,7.69383202615251,,,,,,,,,20.975725,,,277.3041929644254,-7.491658213694608,182.42447708087724,-67.66348116810673
Gaia DR2 5303559379564262272,2015.5,137.10673879423265,0.25217426621821065,-58.62803605638435,0.27953027617880727,0.3424231455771705,0.2958344412984529,-4.984837389113024,0.6227304585715441,3.461013999508614,0.6318740979227429,1.24631086783283,0.07027050391577058,19.416904,,,277.214565029588,-7.3875855976962,182.18175711806828,-67.56256509775986
Gaia DR2 5303534056440061184,2015.5,134.7838799583565,0.3171416450039814,-57.9371964426634,0.46279438945711016,-0.26625335960886576,0.446203417986076,-3.6867987417849046,0.7378289831128324,6.061686564096531,0.8297158805225778,1.4096259909880215,0.09884425967285913,19.779703,,,275.8786172143673,-7.851162136787875,178.68471610831952,-68.03459544355559
Gaia DR2 5303541894766281216,2015.5,134.65464295288845,0.37551505228845383,-57.70145537419038,0.48645054521964926,-0.5438888317974494,0.4567726454077167,-6.355913790304461,1.0656736294019684,0.8371576096015729,1.0484550680377518,1.4998741546760497,0.10793224439104111,19.966803,,,275.65216443116566,-7.751285230504185,178.09310976226251,-67.92914476698287
Gaia DR2 5303552855524410240,2015.5,137.1002854725308,0.024771318505451934,-58.815335656473316,0.030998361616673624,0.12866951300270252,0.02815349543130445,-4.741910144026408,0.05420686853232247,3.963829651334515,0.0614729107117228,1.4603999130354244,0.006698098592729309,15.25053,,,277.35245462474103,-7.515642720564326,182.5527256291289,-67.68564741215903
Gaia DR2 5303555599992892672,2015.5,137.28992032589417,0.4707898980590313,-58.67556367706014,0.5504974405940491,0.6165376342528587,0.5447856794181885,-2.8749962071069763,1.1249132711460397,1.65057619099791,1.244005227719363,1.504760513003334,0.1514142536693134,20.234945,,,277.3146022848633,-7.348885424995445,182.43776842485934,-67.52042542706474
Gaia DR2 5303558627945680896,2015.5,137.13660489852572,0.5085410668965155,-58.644987012567945,0.5771611341924701,1.6459785125918558,0.6075582857108499,-3.275933377246799,1.0995127135599247,3.4432438365102858,1.2845736148582327,1.35475975717061,0.13526294633903588,20.176443,,,277.2377560984503,-7.387425773311089,182.24196533668237,-67.56163691118346
Gaia DR2 5303547942076861440,2015.5,134.9106789766323,1.3341625747825456,-57.60581971074746,1.316403522286368,2.172509480895177,1.3781771933012337,0.8379258312288451,3.089828019028561,14.480990878951584,4.36649346217165,1.1977337761829587,0.36199210587583014,20.86582,,,275.6680916593687,-7.584963802385576,178.14777287365115,-67.76335247750215
Gaia DR2 1346116864522334464,2015.5,267.74216021145054,0.8601446495705446,42.863081454890676,1.0347856664600943,-1.008466693780607,0.9922129708269473,-6.8729448805613025,2.322742661269368,-9.311207285343333,3.393677047510744,1.0965489914360345,0.22886868480689251,20.804024,,,69.15044950079094,28.70574778799772,265.8851047082316,66.2701147241428
Gaia DR2 1346184110827111808,2015.5,269.1152241132685,0.030493580769155218,43.21062759854699,0.0331481699126553,0.4742687707904018,0.03483682629787069,-0.04386938112384249,0.06746461017704915,-8.160531397771274,0.06680071395720663,1.6027140079385478,0.008543243009512091,15.951593,,,69.77176519264113,27.795572101664863,268.3731958812287,66.64491220506828
Gaia DR2 1346122091499135104,2015.5,268.19238167328484,0.5780238761398044,42.83195274193136,0.6265128525098947,0.857199655541086,0.583375126263637,-5.6218348724577725,1.3302433239297065,-0.713483769783827,1.3377232087074358,1.8550100264799183,0.165843195505053,20.504427,,,69.19221864824438,28.376233209245456,266.70724227707365,66.25057383863934
Gaia DR2 1346268704503102080,2015.5,269.65378435627457,0.041331689578763375,43.6521334442466,0.04628027337609335,0.7349998078515316,0.04945937960345353,1.1220723946885782,0.08579446567062864,-0.7776701852127407,0.09943263607066467,1.5501300912340001,0.01260690122491557,16.518198,,,70.35276415295282,27.5074221426387,269.35650823511816,67.09064096241573
Gaia DR2 1346237157967551232,2015.5,269.18767965210276,0.14616339451387886,43.43309827549085,0.18547662392178188,1.933008105259138,0.17297452134469396,-9.02414566686576,0.3241659374881739,-7.482435445754259,0.404587259643041,1.2227850029112408,0.050920401896660375,18.877247,,,70.03016122216941,27.791087082085756,268.498338331968,66.86814488952758
Gaia DR2 1346162322456568960,2015.5,268.836961555355,0.12045038838656279,42.91691680309987,0.1705105020301885,0.3231290242769836,0.15593187600710928,1.2853263024330994,0.26808538744133265,-7.512377888865869,0.381137396901622,1.589660772777934,0.03904999524385366,18.449583,,,69.3983538877464,27.932017480971705,267.8766310908114,66.3476254721116
Gaia DR2 1346208123988128768,2015.5,269.3567850353121,0.2921623450030039,43.308971080292,0.29653892081318395,2.1468847981905674,0.323223717065261,-3.167144031230836,0.7092527665365742,24.0605679077129,0.7161361214342107,1.4386859756869432,0.08126234826965795,19.744383,,,69.92260995376645,27.644616699390834,268.8144867627894,66.74560502236153
Gaia DR2 1346189329210715392,2015.5,269.29045677246734,0.21480407528028153,43.03434873766429,0.2277635663340695,0.4259941090925707,0.23950420151788604,-16.945572045288902,0.47263745084045056,4.114735658437121,0.5715457762612027,1.4688107756803048,0.06549134695199729,19.330242,,,69.60811675714999,27.632954838456904,268.70083210366164,66.47042980710486
Gaia DR2 1346242792964496000,2015.5,268.7021834175974,0.7503788573984335,43.311616661593746,0.8660851663140708,0.6689141948069371,0.8474327158276663,-3.270550910466604,1.6599379375533025,-0.7241497869659104,2.037052250133938,1.8233611403269525,0.24487454774909967,20.722925,,,69.81223400210425,28.110844091340514,267.6082247117141,66.74012284880462
Gaia DR2 1346225686108677760,2015.5,268.61378613318794,0.5965739632127968,43.09133945484422,0.7247939288009382,0.38444900292763584,0.6233551629429002,7.072346065499607,1.4447506439837845,-0.798385450542896,1.3686077334517825,1.1718192686655682,0.18015313314376757,20.425903,,,69.55275488823537,28.128194746037988,267.45886730460666,66.51839313725067
Gaia DR2 1346257709386771200,2015.5,269.1106389485682,0.05536256950109612,43.651824058106065,0.06341577743586668,0.32672822996837253,0.06423442955922824,-3.346598333502465,0.11473662546164456,-5.023539212813528,0.1360692684309915,1.5827343426189677,0.017329293516136806,17.026237,,,70.25880504717036,27.891506080106453,268.34711908109915,67.08600226919522
Gaia DR2 1346248569696522752,2015.5,268.6835629849698,0.021852229732599895,43.47876565637799,0.02464355027626784,1.10805155619619,0.024943249027568223,-7.650939144830878,0.04698813278119084,-4.442117476134005,0.04951503654720376,1.5816640632427728,0.007191321948010656,15.293534,,,69.99455169050957,28.15852172508436,267.56406304313623,66.90691546118526
Gaia DR2 1346196579115858176,2015.5,269.61789722704947,0.7959371919541745,43.303716423935235,0.8847405331293844,0.40493222426444403,0.8920569630856668,-6.717424860236401,1.90105113952567,-9.94983657442799,1.918946737867827,1.149897061589829,0.2320090450696988,20.649097,,,69.96290406121095,27.45792088238735,269.2958190432904,66.74206328730328
Gaia DR2 6726700405163031040,2015.5,277.291331148602,1.595630592889434,-39.87526150469848,1.5772062750168023,,,,,,,,,20.533165,,,354.57131400709955,-13.06562580301456,275.8328648995419,-16.58349932669115
Gaia DR2 6726717275792949632,2015.5,277.05060899933926,0.5686557843719352,-39.686011779977996,0.5318691497185019,0.46638744892646894,0.5591046785275796,-7.2730275648162355,1.068255496189049,3.052907354235126,0.889332166630966,1.6092067533466983,0.10641597306269551,19.52872,,,354.66852234973163,-12.818516495045738,275.6504193735598,-16.38492395765712
Gaia DR2 6726715179848371712,2015.5,276.820199737922,0.7440293256080319,-39.70228478822526,0.6997632696855577,-1.7161675074332614,0.9344715327365629,0.5050237735266254,1.163293004291205,-5.407619399309036,0.9903182870329683,1.6220446069804073,0.14400799546435386,19.927973,,,354.57706146149314,-12.664441844673417,275.46500171324755,-16.392300273974286
Gaia DR2 6726700439520685312,2015.5,277.30403809426457,0.6219352778299003,-39.86953492991493,0.6643236880657055,0.3034592151233979,0.8096168068026423,2.132623795337946,1.1984894501030903,-6.631303092123222,1.0069549992830031,1.7333983715647805,0.14922419253168098,19.999146,,,354.58082504002044,-13.072111605419044,275.8433411169302,-16.57829485178315
Gaia DR2 6726714217777239168,2015.5,276.8853658057522,1.6964920230279024,-39.71190771462348,0.9754322832923277,0.6716719310754083,1.5727675348989585,1.8275399202314926,2.34268466473046,-4.562263882055168,1.9943665589535005,1.3889860938353316,0.26725621763522545,20.34508,,,354.5897248611174,-12.713973180487068,275.51670082183,-16.404391767683407
Gaia DR2 6726688860311393792,2015.5,275.6228346326245,0.2882605110995449,-38.72323169596698,0.372826269144576,0.7231899079750141,0.5034180223179577,-2.78130683413941,0.5582207800944501,-4.227196482086924,0.48849566808662725,1.609282712586805,0.07205991644881186,19.128088,,,355.0762096010314,-11.40712922607121,274.54706487398136,-15.372661399053063
Gaia DR2 6726711361623511040,2015.5,276.74897894853535,0.436695782981565,-39.87501184417601,0.4214281353249534,-0.11863680993808311,0.4461805481445143,-4.28643885756746,0.8011132102427133,-0.3892481299028715,0.6984852295133671,1.6399428626656796,0.11686000558821252,19.62234,,,354.3928557615507,-12.687502956587384,275.39917282228856,-16.562137929478816
Gaia DR2 6726694937666217088,2015.5,276.91026738003563,0.1976459099700264,-40.00475483604858,0.19587307504931978,-0.158661806206035,0.23204240232647308,-4.255880452947411,0.35867759990429043,-2.5800229273264845,0.3345718856019286,1.6923957831614087,0.051475722598486845,18.557493,,,354.3253838941831,-12.854223425198462,275.52139177632085,-16.697827632703543
Gaia DR2 6726717928646022272,2015.5,277.0800968586168,0.024840188675889552,-39.68801261045507,0.025047863499796166,1.601333626523027,0.02989628000053366,7.5462639320853935,0.04695499534799532,0.6851554729417704,0.03977432135532716,1.6017305068063865,0.005463969400334673,13.642866,,,354.67640402416214,-12.839961354072564,275.67393522234926,-16.388079459595186
Gaia DR2 6726715660885777408,2015.5,277.01132211473026,1.2598001979796927,-39.811026799325425,0.9824672059643668,-3.4886566684506026,1.4522540866181406,1.8948389661756833,2.0171551819469866,-4.292890312391391,1.7225228525156018,1.8226714359893457,0.22522499885692668,20.40103,,,354.53911829902404,-12.843448318365464,275.6123478479311,-16.508244283628734
Gaia DR2 6726682813004211584,2015.5,275.7087037747743,0.506328314901073,-38.90695638532825,0.6157343975243544,-1.2286689648797395,0.9578480161398553,-2.761372118551919,0.9817982391791721,-6.303308098847735,0.8767257932695223,1.3151366054828304,0.14430349850487692,19.666328,,,354.9369141062932,-11.547115893200184,274.6086604978321,-15.55895970041435
Gaia DR2 6726708819000721152,2015.5,276.9504451564782,0.6265611024877824,-39.91021045040158,0.6673170290268309,2.3009845433475444,0.8230860448406949,-8.626692727629061,1.2235991603317864,-12.620868754313538,1.1467447326798283,2.083199932879294,0.13498275202651314,18.65619,,,354.4266681403524,-12.842566653667381,275.55844027912747,-16.604944833353102
Gaia DR2 6726687520281404032,2015.5,275.7069268773869,0.5458595252769758,-38.77538669607375,1.023948516976662,1.0696997340732635,1.3275546148367845,-7.231295784241002,1.0788677808688723,-6.324251119985169,0.9162817556733749,1.544229052626189,0.13319492657328783,19.63989,,,355.0573111327648,-11.488849317694646,274.6128305226777,-15.427444110850015
Gaia DR2 6726700817477807488,2015.5,277.32062765117763,0.4624784965090874,-39.85369709161825,0.4796347988661553,0.6149051957221073,0.5565690135828627,-3.43225370733379,0.8824490329916358,-7.010152198051687,0.7560036082243129,1.5177350994267103,0.10946121474593955,19.650108,,,354.60104868194765,-13.077104409985983,275.85748124654975,-16.56315176502792
Gaia DR2 6726700881903377152,2015.5,277.3025941310046,0.5509595173118321,-39.83857330584847,0.5441298036267258,0.3179220771959695,0.6388605496176307,-0.3429524358722851,0.9970804736713776,-10.948457637049358,0.8901529449899701,1.2983959370137104,0.11747015156160984,19.604208,,,354.6092546432315,-13.058222329077735,275.84389033642424,-16.547317863409017
Gaia DR2 4291152201115048448,2015.5,293.47760376586456,1.0741215437710219,4.897282174751644,0.6557475685560445,0.871784391533188,1.0911495230634165,-1.901208115915702,1.9647614545412726,-0.2650514998856477,1.336254493977511,1.3615853271168845,0.17220367622035426,20.50799,,,42.193576271326556,-7.149882245418359,296.26154217159825,26.221373587368074
Gaia DR2 4291131001157388416,2015.5,293.7843432347314,2.065087844530156,4.722642196828363,1.6184188537748907,,,,,,,,,20.307682,,,42.1838772250186,-7.501782892388174,296.56199129754384,25.99523460107473
Gaia DR2 4291127977500727936,2015.5,293.58115952748415,0.7158696357796769,4.670565634354797,0.5037311140814966,0.37754815619552357,0.8393442689012953,-4.797494319796657,1.4026948130364403,-4.788004600199671,0.9444452071626309,1.3937801334437931,0.13162896474864577,20.4361,,,42.04117268387057,-7.347853342066156,296.33000113113974,25.979981604729137
Gaia DR2 4291141171659922176,2015.5,293.4980024505902,0.5911409393641628,4.7451041677503145,0.4960330241108202,0.5414344470146006,0.3669686675365738,-1.5501367995450328,1.4492556970539259,-2.6457393868543813,1.0899164599076032,1.5610417249998692,0.05543262190376678,18.946657,,,42.0680097334559,-7.239613372906277,296.25389090061293,26.067997782890767
Gaia DR2 4291145810224804608,2015.5,293.37036225368144,0.09068633339301611,4.826759546034214,0.07216337133392452,0.11273704179481862,0.10393141313779891,-1.2810995923652715,0.19484822497947543,-4.285850963680943,0.15020753377949245,1.4907124878842584,0.01595126310700819,17.439518,,,42.0801059894817,-7.088940999696316,296.13046790769914,26.170785879424326
Gaia DR2 4291120727588936448,2015.5,293.1836762805329,0.7715448360483073,4.723306313694087,0.6248791477658422,-0.2268267868573561,0.8708877727205286,0.32677745948444314,1.563741040668128,-5.132520977980794,1.133766858963438,1.0985919060061424,0.13929549103325398,20.42431,,,41.89982188945087,-6.973626661171409,295.9062648413884,26.101505392538368
Gaia DR2 4291116638809911680,2015.5,293.2732083174571,35.17476365163541,4.67993103591161,27.80163457688188,,,,,,,,,21.33655,,,41.90362819959709,-7.072769350727357,295.9956435727776,26.043212159936587
Gaia DR2 4291140999844114944,2015.5,293.46789844540444,6.899044032936027,4.714942560852001,7.400197223829776,,,,,,,,,20.907173,,,42.02693566205323,-7.2273872033589965,296.215095574658,26.0436027097266
Gaia DR2 4291118597284890368,2015.5,293.1436040080166,9.337383894896844,4.656409889292339,9.955885293013036,,,,,,,,,21.076954,,,41.821419976517234,-6.96990022172103,295.8495089718883,26.042588743239058
Gaia DR2 4291139419313265024,2015.5,293.41117017644046,0.05793280331749641,4.68240405193964,0.04618664664643461,0.1418121907850243,0.07040532661941354,-3.2245281648983433,0.12250161802176837,-3.6035380731881297,0.09272612208381505,1.4818647274933536,0.01109351869808771,16.740683,,,41.97113977530785,-7.192874649603091,296.14678070958865,26.02152859845814
Gaia DR2 4291117772651000832,2015.5,293.1509012003788,0.5593748609705467,4.63761763840784,0.5061257913830126,0.5349319619354951,0.6356280585634471,-1.0754100793600918,1.1978523239082968,-5.05603540517504,0.8570743577940536,1.4800549440170814,0.10136158121413456,20.099201,,,41.808167629278365,-6.985165059061114,295.8538404313986,26.022817539681107
Gaia DR2 4291149589796444928,2015.5,293.52428878166376,0.13361698099299885,4.8934098688869385,0.10707571779527911,0.4285707174652347,0.16628794681436168,-0.7164466526015898,0.2887492184718513,-7.753215168115983,0.220185800963411,1.511462891467213,0.0248047103832082,17.570208,,,42.212265435829075,-7.192716487894205,296.31180999205395,26.20933822651104
Gaia DR2 4291137392070550400,2015.5,293.79378163260134,0.9832278243124197,4.861508818955119,0.8283545768080245,-2.6652780958994744,1.2010822040787752,-1.933859402813275,2.3619503937734128,-7.881132062234284,1.3821843559139009,1.2703358056352494,0.15522703630741186,20.525349,,,42.31179522938679,-7.444457672863707,296.59990426944785,26.130188191147898
Gaia DR2 4291138491582407680,2015.5,293.75545064157683,1.6794657142889085,4.899613789293687,1.0664841566015963,-1.4056798717197645,2.1692926894474636,3.2516450889872246,3.0471687480165675,-4.667986331854606,2.0629488961661706,1.3245846656371616,0.22351527467978088,20.529974,,,42.327456382440324,-7.392791090189611,296.56562471252715,26.174503126779033
Gaia DR2 4291119078320986880,2015.5,293.18825703257227,0.314701479561563,4.6544724668275546,0.2307778070684662,-0.23600445835445785,0.47461331758250314,-3.474072794614397,0.6510593117615298,-6.799339319779856,0.39467445243561106,1.5132627601623494,0.06260296893645988,18.980068,,,41.840812825833034,-7.010074823120728,295.8979095057173,26.032929812553423
Gaia DR2 6253721323582143104,2015.5,233.97341606782538,0.15314981968167599,-20.051854461314395,0.12558591185470852,0.5875982598728401,0.17937753906306067,-7.203787112329125,0.34395851859692905,4.09301504054651,0.313147551119257,1.5359179887979106,0.03660431018187283,17.919806,,,347.46425765280156,28.263787819994192,236.4578715152708,-0.7092368867274256
Gaia DR2 6253681084030215936,2015.5,233.57372026698457,0.4806426926841907,-20.4658022820315,0.31589635592465287,-0.7287239081030554,0.5052185429830077,-3.467664464969663,1.0531741344677408,-5.9074185277863815,0.7552590396556206,1.6377535409338653,0.1016583944015849,19.647032,,,346.834270507785,28.201455681807012,236.19069891307117,-1.1997399719444193
Gaia DR2 6253669607874958336,2015.5,232.6848460656918,0.9848041989831725,-20.176800875492248,0.5819733918478578,0.5994056478539381,1.0243749264260829,-8.629588735666454,2.093235561924558,-6.446507163679674,1.5303346656460737,1.4849739555818195,0.2321075466725743,20.502436,,,346.3326928594758,28.965876031142095,235.3120796879613,-1.1180773369169668
Gaia DR2 6253533994283411712,2015.5,232.66483674041612,0.8639928087096002,-21.282839931635095,0.5607149960944899,1.578966571000112,0.8206059183263729,0.8848038896522952,2.1196512692823744,-0.8273061840981023,1.5063393531313902,1.6368087826998854,0.2030988613809367,20.22107,,,345.4995387223132,28.13635225291938,235.56090460746358,-2.1959513309603875
Gaia DR2 6253731047383609088,2015.5,233.55468674985525,3.0363941382385176,-20.035507214115484,1.5084974754493927,,,,,,,,,20.870419,,,347.14159660894734,28.536638183420596,236.0716575078388,-0.7858484695073055
Gaia DR2 6253709675630835456,2015.5,233.84553075479525,0.26247577105044456,-20.223660361530158,0.19964037005851998,0.419487373991212,0.2973485169056002,2.7063775987516028,0.5396306566533959,-1.471792585414959,0.41555455539946684,1.511840115420366,0.07155135327129993,18.772638,,,347.2329008325514,28.214893365890465,236.38140063870608,-0.9043952737763471
Gaia DR2 6253703761455973248,2015.5,233.42790902037459,0.2889394503292037,-20.198185146320807,0.16870088070050435,0.6117647123058486,0.30713519402395717,-1.2867158349557168,0.6079487108771782,-3.67692978589802,0.4003106878792555,1.6614647234971738,0.06289481557622198,18.878687,,,346.9176558614134,28.492878879393057,235.99449054225835,-0.972079771472372
Gaia DR2 6253574848011518464,2015.5,233.22503226358282,0.9002253634110361,-20.822058932071197,0.7847374315024997,-0.90101960972413,1.0907389482345968,-3.3000485388582863,1.720087224357889,-2.221368722734101,1.3575537598673575,1.7182618013015025,0.23528746591787272,20.034836,,,346.2897567914084,28.14676266911467,235.95816367343272,-1.623236660840065
Gaia DR2 6253533062274705408,2015.5,232.79177528337812,0.281232686943085,-21.216854751096022,0.16773162723834728,-0.011954013598967235,0.27551246659521067,-3.521792245568053,0.5999307395193164,-3.948214982382729,0.40316760407343133,1.707915729681635,0.06114578781239892,18.68903,,,345.6502355492155,28.110140147072848,235.6598867139909,-2.1033926107789265
Gaia DR2 6253573164385461760,2015.5,233.11824190807636,0.9891001148065406,-20.791587213702332,0.7575702186185309,2.331409605278422,1.0951941954892166,3.929313637930424,2.2960699192495713,3.452745631079583,1.9440672139334076,1.1343293088503767,0.23366147773808835,20.565008,,,346.22658953017606,28.235046885282138,235.85390917653046,-1.617456041626875
Gaia DR2 6253670230651928576,2015.5,232.71635575182924,0.08630659752650612,-20.12754344500596,0.06040318474065978,0.7802125347343221,0.0919286018328596,-1.33234495108184,0.1740809801976596,-8.30189915167635,0.12954817273492522,1.5220869123281415,0.01879871317212389,16.5984,,,346.3950348651312,28.9839545823411,235.32891549132293,-1.0631412814823107
Gaia DR2 6253591615570383104,2015.5,233.06700043649985,0.12350958484368049,-20.6810124444053,0.11932092397866599,0.3434651530012653,0.10106993978499512,-2.1322182714633326,0.21374031855300146,-1.349781158457202,0.22215525355604215,1.617197630078852,0.023520907341535818,16.702774,,,346.2673435433685,28.35009267274478,235.78092474899267,-1.5215364323094565
Gaia DR2 6253573950363749632,2015.5,233.26198054436486,0.5261449177345491,-20.847577651849708,0.41092970123850325,1.7053781532866072,0.5625298772494113,-1.6356203346302531,1.0394826948389195,-3.4085868891917874,0.8402574755658543,1.5452680616669543,0.13969414571998104,19.441961,,,346.30046430937665,28.10487583407623,235.9977953956183,-1.639798037941174
